word,cooc_count,word_count,pmi
舟舆,2,2,-0.3896416352279891
诏曰,2,2,-0.3896416352279891
相府,2,2,-0.3896416352279891
沦溺,2,2,-0.3896416352279891
成化,2,2,-0.3896416352279891
汉德,2,2,-0.3896416352279891
魏祖,2,2,-0.3896416352279891
亳郊,2,2,-0.3896416352279891
隆替,2,2,-0.3896416352279891
为朋,2,2,-0.3896416352279891
圣哲,2,2,-0.3896416352279891
洞庭,2,2,-0.3896416352279891
齐光,2,2,-0.3896416352279891
碣石,2,2,-0.3896416352279891
周览,2,2,-0.3896416352279891
播越,2,2,-0.3896416352279891
靡得,2,2,-0.3896416352279891
天纵,2,2,-0.3896416352279891
悠哉,2,2,-0.3896416352279891
降逮,2,2,-0.3896416352279891
藏于,2,2,-0.3896416352279891
告谢,2,2,-0.3896416352279891
秀出,2,2,-0.3896416352279891
安皇,2,2,-0.3896416352279891
固已,2,2,-0.3896416352279891
乐推,2,2,-0.3896416352279891
大道,2,2,-0.3896416352279891
幽显,2,2,-0.3896416352279891
黄运,2,2,-0.3896416352279891
?象,2,2,-0.3896416352279891
华裔,2,2,-0.3896416352279891
奉防,2,2,-0.3896416352279891
优于,2,2,-0.3896416352279891
壹,2,2,-0.3896416352279891
瞻,2,2,-0.3896416352279891
第十,2,2,-0.3896416352279891
君亲,2,2,-0.3896416352279891
警戒,2,2,-0.3896416352279891
从人,2,2,-0.3896416352279891
备虑,2,2,-0.3896416352279891
于禁,2,2,-0.3896416352279891
处身,2,2,-0.3896416352279891
交接,2,2,-0.3896416352279891
坐而待旦,2,2,-0.3896416352279891
沲,2,2,-0.3896416352279891
策命,2,2,-0.3896416352279891
轻忽,2,2,-0.3896416352279891
爱身,2,2,-0.3896416352279891
使命,2,2,-0.3896416352279891
顷闻,2,2,-0.3896416352279891
元,2,2,-0.3896416352279891
豺狼,2,2,-0.3896416352279891
遗名,2,2,-0.3896416352279891
疆畔,2,2,-0.3896416352279891
逺遣,2,2,-0.3896416352279891
以徳,2,2,-0.3896416352279891
危辱,2,2,-0.3896416352279891
智慧,2,2,-0.3896416352279891
忘父,2,2,-0.3896416352279891
太昊,2,2,-0.3896416352279891
回风,2,2,-0.3896416352279891
巢窟,2,2,-0.3896416352279891
扰龙,2,2,-0.3896416352279891
雅论,2,2,-0.3896416352279891
草莱,2,2,-0.3896416352279891
私斗,2,2,-0.3896416352279891
锐于,2,2,-0.3896416352279891
浮于,2,2,-0.3896416352279891
徳盛者,2,2,-0.3896416352279891
悔吝,2,2,-0.3896416352279891
有唐,2,2,-0.3896416352279891
因风,2,2,-0.3896416352279891
我欲仁,2,2,-0.3896416352279891
姬发,2,2,-0.3896416352279891
舟辑,2,2,-0.3896416352279891
群贤,2,2,-0.3896416352279891
六翮,2,2,-0.3896416352279891
变动,2,2,-0.3896416352279891
牧事,2,2,-0.3896416352279891
虑始,2,2,-0.3896416352279891
利正,2,2,-0.3896416352279891
习常,2,2,-0.3896416352279891
洛,2,2,-0.3896416352279891
生变,2,2,-0.3896416352279891
适变,2,2,-0.3896416352279891
分毫,2,2,-0.3896416352279891
万钧,2,2,-0.3896416352279891
斯仁至矣,2,2,-0.3896416352279891
易曰,2,2,-0.3896416352279891
遗景,2,2,-0.3896416352279891
济危,2,2,-0.3896416352279891
凌波,2,2,-0.3896416352279891
玉?,2,2,-0.3896416352279891
骋逸,2,2,-0.3896416352279891
不群,2,2,-0.3896416352279891
分职,2,2,-0.3896416352279891
既任,2,2,-0.3896416352279891
博喻,2,2,-0.3896416352279891
谦约,2,2,-0.3896416352279891
孰与,2,2,-0.3896416352279891
变难,2,2,-0.3896416352279891
信着,2,2,-0.3896416352279891
条畅,2,2,-0.3896416352279891
名都,2,2,-0.3896416352279891
末饰,2,2,-0.3896416352279891
天威,2,2,-0.3896416352279891
俗儒,2,2,-0.3896416352279891
赏罚,2,2,-0.3896416352279891
罚,2,2,-0.3896416352279891
统治,2,2,-0.3896416352279891
攘,2,2,-0.3896416352279891
敌雠,2,2,-0.3896416352279891
活,2,2,-0.3896416352279891
雉,2,2,-0.3896416352279891
文者,2,2,-0.3896416352279891
改统,2,2,-0.3896416352279891
三微,2,2,-0.3896416352279891
大传,2,2,-0.3896416352279891
质者,2,2,-0.3896416352279891
后帝,2,2,-0.3896416352279891
功德,2,2,-0.3896416352279891
虞舜,2,2,-0.3896416352279891
虽复,2,2,-0.3896416352279891
所长,2,2,-0.3896416352279891
水土,2,2,-0.3896416352279891
何缘,2,2,-0.3896416352279891
遏,2,2,-0.3896416352279891
光魄,2,2,-0.3896416352279891
获麟,2,2,-0.3896416352279891
迕,2,2,-0.3896416352279891
癸亥,2,2,-0.3896416352279891
二十二,2,2,-0.3896416352279891
光晃,2,2,-0.3896416352279891
二十八宿,2,2,-0.3896416352279891
弦望,2,2,-0.3896416352279891
四分历,2,2,-0.3896416352279891
错异,2,2,-0.3896416352279891
饮食,2,2,-0.3896416352279891
应乎民,2,2,-0.3896416352279891
天度,2,2,-0.3896416352279891
都鄙,2,2,-0.3896416352279891
乱德,2,2,-0.3896416352279891
正乎,2,2,-0.3896416352279891
《书》,2,2,-0.3896416352279891
官府,2,2,-0.3896416352279891
杀生,2,2,-0.3896416352279891
调和,2,2,-0.3896416352279891
乱日,2,2,-0.3896416352279891
鴈,2,2,-0.3896416352279891
告朔,2,2,-0.3896416352279891
黎,2,2,-0.3896416352279891
天应,2,2,-0.3896416352279891
衣服,2,2,-0.3896416352279891
助化,2,2,-0.3896416352279891
异器械,2,2,-0.3896416352279891
闰余,2,2,-0.3896416352279891
能者,2,2,-0.3896416352279891
建戌,2,2,-0.3896416352279891
襄,2,2,-0.3896416352279891
中和,2,2,-0.3896416352279891
礼谊,2,2,-0.3896416352279891
不能者,2,2,-0.3896416352279891
幽王,2,2,-0.3896416352279891
厚生,2,2,-0.3896416352279891
威仪,2,2,-0.3896416352279891
阳中,2,2,-0.3896416352279891
周道,2,2,-0.3896416352279891
动作,2,2,-0.3896416352279891
师古,2,2,-0.3896416352279891
二十七年,2,2,-0.3896416352279891
剖,2,2,-0.3896416352279891
奉顺,2,2,-0.3896416352279891
望仪,2,2,-0.3896416352279891
妄说,2,2,-0.3896416352279891
淮济,2,2,-0.3896416352279891
歌声,2,2,-0.3896416352279891
苗裔,2,2,-0.3896416352279891
讯,2,2,-0.3896416352279891
愊忆,2,2,-0.3896416352279891
宋楚,2,2,-0.3896416352279891
江河,2,2,-0.3896416352279891
始倾,2,2,-0.3896416352279891
穷祸,2,2,-0.3896416352279891
神人,2,2,-0.3896416352279891
燕齐,2,2,-0.3896416352279891
周秦,2,2,-0.3896416352279891
焚鱼,2,2,-0.3896416352279891
斩蛇,2,2,-0.3896416352279891
伐暴,2,2,-0.3896416352279891
雄俊,2,2,-0.3896416352279891
晏晏,2,2,-0.3896416352279891
旧居,2,2,-0.3896416352279891
吕望,2,2,-0.3896416352279891
甘泽,2,2,-0.3896416352279891
多艰,2,2,-0.3896416352279891
纡轸,2,2,-0.3896416352279891
洞疑,2,2,-0.3896416352279891
季世,2,2,-0.3896416352279891
超远,2,2,-0.3896416352279891
争流,2,2,-0.3896416352279891
天路,2,2,-0.3896416352279891
夏启,2,2,-0.3896416352279891
论兹,2,2,-0.3896416352279891
幽思,2,2,-0.3896416352279891
悇憛,2,2,-0.3896416352279891
载德,2,2,-0.3896416352279891
荡荡,2,2,-0.3896416352279891
帝宇,2,2,-0.3896416352279891
八载,2,2,-0.3896416352279891
晦朔,2,2,-0.3896416352279891
昏,2,2,-0.3896416352279891
兴师,2,2,-0.3896416352279891
庶邦,2,2,-0.3896416352279891
时应,2,2,-0.3896416352279891
十有二辰,2,2,-0.3896416352279891
清明,2,2,-0.3896416352279891
大寒,2,2,-0.3896416352279891
异械,2,2,-0.3896416352279891
书籍,2,2,-0.3896416352279891
日短极,2,2,-0.3896416352279891
谶,2,2,-0.3896416352279891
考校,2,2,-0.3896416352279891
款识,2,2,-0.3896416352279891
亏满,2,2,-0.3896416352279891
浑天图仪,2,2,-0.3896416352279891
明德,2,2,-0.3896416352279891
允文,2,2,-0.3896416352279891
大开,2,2,-0.3896416352279891
商王,2,2,-0.3896416352279891
程,2,2,-0.3896416352279891
修身,2,2,-0.3896416352279891
格言,2,2,-0.3896416352279891
敬戒,2,2,-0.3896416352279891
十二公,2,2,-0.3896416352279891
龚行,2,2,-0.3896416352279891
所兴,2,2,-0.3896416352279891
建业,2,2,-0.3896416352279891
承之,2,2,-0.3896416352279891
克定,2,2,-0.3896416352279891
大汉,2,2,-0.3896416352279891
酷刑,2,2,-0.3896416352279891
奋剑,2,2,-0.3896416352279891
栋宇,2,2,-0.3896416352279891
驯凤,2,2,-0.3896416352279891
春官尚书,2,2,-0.3896416352279891
六亲,2,2,-0.3896416352279891
衮衣,2,2,-0.3896416352279891
四老,2,2,-0.3896416352279891
至理,2,2,-0.3896416352279891
不辱,2,2,-0.3896416352279891
翦商,2,2,-0.3896416352279891
名山,2,2,-0.3896416352279891
其兴,2,2,-0.3896416352279891
民事,2,2,-0.3896416352279891
佑术,2,2,-0.3896416352279891
其盛,2,2,-0.3896416352279891
其上,2,2,-0.3896416352279891
圣帝,2,2,-0.3896416352279891
之史,2,2,-0.3896416352279891
勃焉,2,2,-0.3896416352279891
大厦,2,2,-0.3896416352279891
为贵,2,2,-0.3896416352279891
齐桓,2,2,-0.3896416352279891
八表,2,2,-0.3896416352279891
网,2,2,-0.3896416352279891
规矩,2,2,-0.3896416352279891
决疑,2,2,-0.3896416352279891
不即,2,2,-0.3896416352279891
于公,2,2,-0.3896416352279891
枉直,2,2,-0.3896416352279891
明于,2,2,-0.3896416352279891
醉,2,2,-0.3896416352279891
聪达,2,2,-0.3896416352279891
听断,2,2,-0.3896416352279891
大醉,2,2,-0.3896416352279891
若论,2,2,-0.3896416352279891
麟,2,2,-0.3896416352279891
其隆,2,2,-0.3896416352279891
忽焉,2,2,-0.3896416352279891
颍川,2,2,-0.3896416352279891
王化,2,2,-0.3896416352279891
东夷,2,2,-0.3896416352279891
乐舞,2,2,-0.3896416352279891
岱,2,2,-0.3896416352279891
嵎夷,2,2,-0.3896416352279891
夷人,2,2,-0.3896416352279891
羲仲,2,2,-0.3896416352279891
少康,2,2,-0.3896416352279891
欺语,2,2,-0.3896416352279891
仲丁,2,2,-0.3896416352279891
忠臣,2,2,-0.3896416352279891
其门,2,2,-0.3896416352279891
民鬼,2,2,-0.3896416352279891
王府,2,2,-0.3896416352279891
贤愚,2,2,-0.3896416352279891
内侵,2,2,-0.3896416352279891
王门,2,2,-0.3896416352279891
旸谷,2,2,-0.3896416352279891
武乙,2,2,-0.3896416352279891
蓝夷,2,2,-0.3896416352279891
改行,2,2,-0.3896416352279891
古先,2,2,-0.3896416352279891
不和,2,2,-0.3896416352279891
亶诵,2,2,-0.3896416352279891
九十二,2,2,-0.3896416352279891
不效,2,2,-0.3896416352279891
信用,2,2,-0.3896416352279891
所学,2,2,-0.3896416352279891
意造,2,2,-0.3896416352279891
图书,2,2,-0.3896416352279891
图谶,2,2,-0.3896416352279891
课,2,2,-0.3896416352279891
逆行,2,2,-0.3896416352279891
轵关,2,2,-0.3896416352279891
继统,2,2,-0.3896416352279891
以头,2,2,-0.3896416352279891
网罗,2,2,-0.3896416352279891
减死,2,2,-0.3896416352279891
天官侍郎,2,2,-0.3896416352279891
血流,2,2,-0.3896416352279891
守者,2,2,-0.3896416352279891
牵,2,2,-0.3896416352279891
赃罪,2,2,-0.3896416352279891
杨栁,2,2,-0.3896416352279891
秦客,2,2,-0.3896416352279891
动众,2,2,-0.3896416352279891
隂柔,2,2,-0.3896416352279891
执志,2,2,-0.3896416352279891
泽下,2,2,-0.3896416352279891
润下,2,2,-0.3896416352279891
一卷,2,2,-0.3896416352279891
执柔,2,2,-0.3896416352279891
光逺,2,2,-0.3896416352279891
意欲,2,2,-0.3896416352279891
春官,2,2,-0.3896416352279891
所告,2,2,-0.3896416352279891
驱策,2,2,-0.3896416352279891
枷棒,2,2,-0.3896416352279891
笔砚,2,2,-0.3896416352279891
王徳夀,2,2,-0.3896416352279891
复有,2,2,-0.3896416352279891
阶级,2,2,-0.3896416352279891
破家者,2,2,-0.3896416352279891
是实,2,2,-0.3896416352279891
见者,2,2,-0.3896416352279891
文昌左丞,2,2,-0.3896416352279891
潜移,2,2,-0.3896416352279891
不死,2,2,-0.3896416352279891
迄于,2,2,-0.3896416352279891
渡河,2,2,-0.3896416352279891
来还,2,2,-0.3896416352279891
汉之,2,2,-0.3896416352279891
纤絺,2,2,-0.3896416352279891
下令,2,2,-0.3896416352279891
黄初,2,2,-0.3896416352279891
嗣王,2,2,-0.3896416352279891
改年,2,2,-0.3896416352279891
嘉焉,2,2,-0.3896416352279891
秦汉,2,2,-0.3896416352279891
武备,2,2,-0.3896416352279891
来附,2,2,-0.3896416352279891
秉统,2,2,-0.3896416352279891
牛斗,2,2,-0.3896416352279891
中常侍,2,2,-0.3896416352279891
北河,2,2,-0.3896416352279891
改名,2,2,-0.3896416352279891
未免,2,2,-0.3896416352279891
谢病,2,2,-0.3896416352279891
诸军事,2,2,-0.3896416352279891
遂得,2,2,-0.3896416352279891
绰有余荣,2,2,-0.3896416352279891
一室,2,2,-0.3896416352279891
曹真,2,2,-0.3896416352279891
蔡赐,2,2,-0.3896416352279891
二千,2,2,-0.3896416352279891
昭阳,2,2,-0.3896416352279891
户口,2,2,-0.3896416352279891
青青,2,2,-0.3896416352279891
商之,2,2,-0.3896416352279891
取祸,2,2,-0.3896416352279891
无度,2,2,-0.3896416352279891
安用,2,2,-0.3896416352279891
动而,2,2,-0.3896416352279891
任力,2,2,-0.3896416352279891
枉死,2,2,-0.3896416352279891
谋臣,2,2,-0.3896416352279891
秩,2,2,-0.3896416352279891
洪基,2,2,-0.3896416352279891
二十日,2,2,-0.3896416352279891
泰始,2,2,-0.3896416352279891
竭力,2,2,-0.3896416352279891
聪,2,2,-0.3896416352279891
道化,2,2,-0.3896416352279891
论功,2,2,-0.3896416352279891
独断,2,2,-0.3896416352279891
蹔,2,2,-0.3896416352279891
宣流,2,2,-0.3896416352279891
今月,2,2,-0.3896416352279891
具存,2,2,-0.3896416352279891
公侯,2,2,-0.3896416352279891
建邦,2,2,-0.3896416352279891
居于,2,2,-0.3896416352279891
印,2,2,-0.3896416352279891
六典,2,2,-0.3896416352279891
赵贵,2,2,-0.3896416352279891
北史,2,2,-0.3896416352279891
军事,2,2,-0.3896416352279891
玄符,2,2,-0.3896416352279891
大名州,2,2,-0.3896416352279891
呉,2,2,-0.3896416352279891
互有,2,2,-0.3896416352279891
大国,2,2,-0.3896416352279891
风俗通,2,2,-0.3896416352279891
太半,2,2,-0.3896416352279891
简,2,2,-0.3896416352279891
时气,2,2,-0.3896416352279891
机衡,2,2,-0.3896416352279891
十四日,2,2,-0.3896416352279891
旰食,2,2,-0.3896416352279891
幽隐,2,2,-0.3896416352279891
黄鱼,2,2,-0.3896416352279891
世之,2,2,-0.3896416352279891
治枉,2,2,-0.3896416352279891
公战,2,2,-0.3896416352279891
无王,2,2,-0.3896416352279891
岂必,2,2,-0.3896416352279891
请问,2,2,-0.3896416352279891
有谬,2,2,-0.3896416352279891
易于,2,2,-0.3896416352279891
质朴,2,2,-0.3896416352279891
所尚,2,2,-0.3896416352279891
使之,2,2,-0.3896416352279891
若以,2,2,-0.3896416352279891
绛路,2,2,-0.3896416352279891
无名,2,2,-0.3896416352279891
拜伏,2,2,-0.3896416352279891
祥瑞,2,2,-0.3896416352279891
交尸,2,2,-0.3896416352279891
丹禽,2,2,-0.3896416352279891
有君,2,2,-0.3896416352279891
翔授,2,2,-0.3896416352279891
波涌,2,2,-0.3896416352279891
三集,2,2,-0.3896416352279891
譬夫,2,2,-0.3896416352279891
婴孩,2,2,-0.3896416352279891
医术,2,2,-0.3896416352279891
识母,2,2,-0.3896416352279891
木石,2,2,-0.3896416352279891
未萌,2,2,-0.3896416352279891
布野,2,2,-0.3896416352279891
尊父,2,2,-0.3896416352279891
机心,2,2,-0.3896416352279891
不讳,2,2,-0.3896416352279891
遂志,2,2,-0.3896416352279891
其然,2,2,-0.3896416352279891
颠蹶,2,2,-0.3896416352279891
而死,2,2,-0.3896416352279891
直言,2,2,-0.3896416352279891
德义,2,2,-0.3896416352279891
爵赏,2,2,-0.3896416352279891
天维,2,2,-0.3896416352279891
重封,2,2,-0.3896416352279891
臣闻,2,2,-0.3896416352279891
兼乎,2,2,-0.3896416352279891
兴复,2,2,-0.3896416352279891
之明,2,2,-0.3896416352279891
为力,2,2,-0.3896416352279891
物类,2,2,-0.3896416352279891
唐统,2,2,-0.3896416352279891
殷宗,2,2,-0.3896416352279891
不加,2,2,-0.3896416352279891
履危,2,2,-0.3896416352279891
冰泮,2,2,-0.3896416352279891
兴业,2,2,-0.3896416352279891
保其,2,2,-0.3896416352279891
圣武,2,2,-0.3896416352279891
奸佞,2,2,-0.3896416352279891
而云,2,2,-0.3896416352279891
疾笃,2,2,-0.3896416352279891
筋力,2,2,-0.3896416352279891
中叶,2,2,-0.3896416352279891
获免,2,2,-0.3896416352279891
而王,2,2,-0.3896416352279891
眷命,2,2,-0.3896416352279891
秕政,2,2,-0.3896416352279891
德化,2,2,-0.3896416352279891
枳棘,2,2,-0.3896416352279891
州土,2,2,-0.3896416352279891
所务,2,2,-0.3896416352279891
称号,2,2,-0.3896416352279891
不克,2,2,-0.3896416352279891
舟车,2,2,-0.3896416352279891
勒成,2,2,-0.3896416352279891
岂特,2,2,-0.3896416352279891
方轨,2,2,-0.3896416352279891
并迹,2,2,-0.3896416352279891
汉绪,2,2,-0.3896416352279891
肇有,2,2,-0.3896416352279891
立制,2,2,-0.3896416352279891
后辟,2,2,-0.3896416352279891
柩,2,2,-0.3896416352279891
勤乎,2,2,-0.3896416352279891
握,2,2,-0.3896416352279891
周成,2,2,-0.3896416352279891
初建,2,2,-0.3896416352279891
茂育,2,2,-0.3896416352279891
古昔,2,2,-0.3896416352279891
封岱,2,2,-0.3896416352279891
纷纶,2,2,-0.3896416352279891
相灭,2,2,-0.3896416352279891
川谷,2,2,-0.3896416352279891
原野,2,2,-0.3896416352279891
肉,2,2,-0.3896416352279891
帝功,2,2,-0.3896416352279891
复礼,2,2,-0.3896416352279891
尺土,2,2,-0.3896416352279891
一圣,2,2,-0.3896416352279891
北岳,2,2,-0.3896416352279891
荒屯,2,2,-0.3896416352279891
上诉,2,2,-0.3896416352279891
即土,2,2,-0.3896416352279891
之柄,2,2,-0.3896416352279891
不罪,2,2,-0.3896416352279891
景初,2,2,-0.3896416352279891
専,2,2,-0.3896416352279891
亲党,2,2,-0.3896416352279891
举朝,2,2,-0.3896416352279891
袁恕已,2,2,-0.3896416352279891
岭外,2,2,-0.3896416352279891
韦氏,2,2,-0.3896416352279891
不回,2,2,-0.3896416352279891
譛,2,2,-0.3896416352279891
宻状,2,2,-0.3896416352279891
知制诰,2,2,-0.3896416352279891
词学,2,2,-0.3896416352279891
华丽,2,2,-0.3896416352279891
末年,2,2,-0.3896416352279891
揽,2,2,-0.3896416352279891
太清,2,2,-0.3896416352279891
之友,2,2,-0.3896416352279891
不愿,2,2,-0.3896416352279891
皆非,2,2,-0.3896416352279891
知人,2,2,-0.3896416352279891
鳞,2,2,-0.3896416352279891
逍遥,2,2,-0.3896416352279891
去之,2,2,-0.3896416352279891
九世,2,2,-0.3896416352279891
二句,2,2,-0.3896416352279891
苍苍,2,2,-0.3896416352279891
初交,2,2,-0.3896416352279891
其情,2,2,-0.3896416352279891
郡人,2,2,-0.3896416352279891
私通,2,2,-0.3896416352279891
歆,2,2,-0.3896416352279891
崖州,2,2,-0.3896416352279891
传至,2,2,-0.3896416352279891
宫禁,2,2,-0.3896416352279891
尽言,2,2,-0.3896416352279891
臯陶,2,2,-0.3896416352279891
则曰,2,2,-0.3896416352279891
在焉,2,2,-0.3896416352279891
帝号,2,2,-0.3896416352279891
夏书,2,2,-0.3896416352279891
益显,2,2,-0.3896416352279891
舜典,2,2,-0.3896416352279891
益稷,2,2,-0.3896416352279891
不谨,2,2,-0.3896416352279891
堪,2,2,-0.3896416352279891
尧典,2,2,-0.3896416352279891
条理,2,2,-0.3896416352279891
允治,2,2,-0.3896416352279891
众力,2,2,-0.3896416352279891
下衰,2,2,-0.3896416352279891
大禹,2,2,-0.3896416352279891
登第,2,2,-0.3896416352279891
倡,2,2,-0.3896416352279891
韩鲁,2,2,-0.3896416352279891
纪纲,2,2,-0.3896416352279891
涉,2,2,-0.3896416352279891
桓彦范,2,2,-0.3896416352279891
见知,2,2,-0.3896416352279891
识其,2,2,-0.3896416352279891
二十四气,2,2,-0.3896416352279891
顽民,2,2,-0.3896416352279891
崔嵬,2,2,-0.3896416352279891
责者,2,2,-0.3896416352279891
改命之吉,2,2,-0.3896416352279891
急急,2,2,-0.3896416352279891
乾卦,2,2,-0.3896416352279891
恒性,2,2,-0.3896416352279891
夏命,2,2,-0.3896416352279891
返都,2,2,-0.3896416352279891
亦云,2,2,-0.3896416352279891
推亡,2,2,-0.3896416352279891
不当位,2,2,-0.3896416352279891
纳忠,2,2,-0.3896416352279891
皇上帝,2,2,-0.3896416352279891
已上,2,2,-0.3896416352279891
而象,2,2,-0.3896416352279891
序书,2,2,-0.3896416352279891
亦犹,2,2,-0.3896416352279891
而当,2,2,-0.3896416352279891
为应,2,2,-0.3896416352279891
羑里,2,2,-0.3896416352279891
视民,2,2,-0.3896416352279891
大乎,2,2,-0.3896416352279891
纉承,2,2,-0.3896416352279891
卑者,2,2,-0.3896416352279891
苦夏,2,2,-0.3896416352279891
大丧,2,2,-0.3896416352279891
不贰适,2,2,-0.3896416352279891
如云,2,2,-0.3896416352279891
若兹,2,2,-0.3896416352279891
惟时,2,2,-0.3896416352279891
涂,2,2,-0.3896416352279891
未甞,2,2,-0.3896416352279891
风烈,2,2,-0.3896416352279891
万祀,2,2,-0.3896416352279891
无衰,2,2,-0.3896416352279891
割殷,2,2,-0.3896416352279891
不畏,2,2,-0.3896416352279891
告勅,2,2,-0.3896416352279891
此章,2,2,-0.3896416352279891
剪除,2,2,-0.3896416352279891
从帝,2,2,-0.3896416352279891
民也,2,2,-0.3896416352279891
天也,2,2,-0.3896416352279891
天显,2,2,-0.3896416352279891
共畏,2,2,-0.3896416352279891
民祗,2,2,-0.3896416352279891
戡定,2,2,-0.3896416352279891
丕灵,2,2,-0.3896416352279891
勤家,2,2,-0.3896416352279891
长沙,2,2,-0.3896416352279891
无忌惮,2,2,-0.3896416352279891
不尔,2,2,-0.3896416352279891
三畏,2,2,-0.3896416352279891
不贰,2,2,-0.3896416352279891
殷厯,2,2,-0.3896416352279891
董巴,2,2,-0.3896416352279891
自兹,2,2,-0.3896416352279891
捷,2,2,-0.3896416352279891
翁,2,2,-0.3896416352279891
不録,2,2,-0.3896416352279891
一意,2,2,-0.3896416352279891
所恃,2,2,-0.3896416352279891
不聴,2,2,-0.3896416352279891
官者,2,2,-0.3896416352279891
十六年,2,2,-0.3896416352279891
门下省,2,2,-0.3896416352279891
春秋传,2,2,-0.3896416352279891
谱,2,2,-0.3896416352279891
北去,2,2,-0.3896416352279891
则止,2,2,-0.3896416352279891
革彖,2,2,-0.3896416352279891
遂致,2,2,-0.3896416352279891
遇敌,2,2,-0.3896416352279891
治历明时,2,2,-0.3896416352279891
以谓,2,2,-0.3896416352279891
仆射,2,2,-0.3896416352279891
十九年,2,2,-0.3896416352279891
异姓,2,2,-0.3896416352279891
其源,2,2,-0.3896416352279891
其名,2,2,-0.3896416352279891
出战,2,2,-0.3896416352279891
国破,2,2,-0.3896416352279891
不相,2,2,-0.3896416352279891
戕,2,2,-0.3896416352279891
绍兴,2,2,-0.3896416352279891
王正月,2,2,-0.3896416352279891
僣伪,2,2,-0.3896416352279891
民者,2,2,-0.3896416352279891
振古,2,2,-0.3896416352279891
墓,2,2,-0.3896416352279891
埀,2,2,-0.3896416352279891
结于,2,2,-0.3896416352279891
七国,2,2,-0.3896416352279891
自若,2,2,-0.3896416352279891
悖,2,2,-0.3896416352279891
侧,2,2,-0.3896416352279891
杜氏,2,2,-0.3896416352279891
诺,2,2,-0.3896416352279891
仓,2,2,-0.3896416352279891
死者,2,2,-0.3896416352279891
叔齐,2,2,-0.3896416352279891
始以,2,2,-0.3896416352279891
闾,2,2,-0.3896416352279891
西归,2,2,-0.3896416352279891
志操,2,2,-0.3896416352279891
财,2,2,-0.3896416352279891
或言,2,2,-0.3896416352279891
削平,2,2,-0.3896416352279891
开寳,2,2,-0.3896416352279891
恶之,2,2,-0.3896416352279891
青紫,2,2,-0.3896416352279891
爱其,2,2,-0.3896416352279891
七八月,2,2,-0.3896416352279891
承享,2,2,-0.3896416352279891
初昬,2,2,-0.3896416352279891
陑,2,2,-0.3896416352279891
遂行,2,2,-0.3896416352279891
髙弟,2,2,-0.3896416352279891
倜傥,2,2,-0.3896416352279891
作文,2,2,-0.3896416352279891
为念,2,2,-0.3896416352279891
窃叹,2,2,-0.3896416352279891
中庸,2,2,-0.3896416352279891
满,2,2,-0.3896416352279891
一部,2,2,-0.3896416352279891
证明,2,2,-0.3896416352279891
文义,2,2,-0.3896416352279891
山脉,2,2,-0.3896416352279891
如血,2,2,-0.3896416352279891
凿断,2,2,-0.3896416352279891
潜欲,2,2,-0.3896416352279891
顔子,2,2,-0.3896416352279891
更年,2,2,-0.3896416352279891
顔回,2,2,-0.3896416352279891
晏殊,2,2,-0.3896416352279891
精深,2,2,-0.3896416352279891
迭用,2,2,-0.3896416352279891
厯宗,2,2,-0.3896416352279891
三画,2,2,-0.3896416352279891
调厯,2,2,-0.3896416352279891
贽,2,2,-0.3896416352279891
逺方,2,2,-0.3896416352279891
夏台,2,2,-0.3896416352279891
行夏时,2,2,-0.3896416352279891
其长,2,2,-0.3896416352279891
克段,2,2,-0.3896416352279891
建午,2,2,-0.3896416352279891
仲子,2,2,-0.3896416352279891
明矣,2,2,-0.3896416352279891
归命,2,2,-0.3896416352279891
逊国,2,2,-0.3896416352279891
自喜,2,2,-0.3896416352279891
乃始,2,2,-0.3896416352279891
美丽,2,2,-0.3896416352279891
潜通,2,2,-0.3896416352279891
甘于,2,2,-0.3896416352279891
战败,2,2,-0.3896416352279891
韦月将,2,2,-0.3896416352279891
后已,2,2,-0.3896416352279891
衔之,2,2,-0.3896416352279891
易得,2,2,-0.3896416352279891
时有,2,2,-0.3896416352279891
疮,2,2,-0.3896416352279891
不释,2,2,-0.3896416352279891
钺,2,2,-0.3896416352279891
不可测,2,2,-0.3896416352279891
絶人,2,2,-0.3896416352279891
晓谕,2,2,-0.3896416352279891
本意,2,2,-0.3896416352279891
十二寸,2,2,-0.3896416352279891
员外,2,2,-0.3896416352279891
渉,2,2,-0.3896416352279891
元女,2,2,-0.3896416352279891
稽之,2,2,-0.3896416352279891
享于,2,2,-0.3896416352279891
感动,2,2,-0.3896416352279891
威德,2,2,-0.3896416352279891
深逺,2,2,-0.3896416352279891
狱讼,2,2,-0.3896416352279891
莫能,2,2,-0.3896416352279891
其弟,2,2,-0.3896416352279891
开基,2,2,-0.3896416352279891
第八,2,2,-0.3896416352279891
如释重负,2,2,-0.3896416352279891
国命,2,2,-0.3896416352279891
宣徽使,2,2,-0.3896416352279891
拜贺,2,2,-0.3896416352279891
雄伟,2,2,-0.3896416352279891
三也,2,2,-0.3896416352279891
暇,2,2,-0.3896416352279891
不肖,2,2,-0.3896416352279891
诸吕,2,2,-0.3896416352279891
擅权,2,2,-0.3896416352279891
一心,2,2,-0.3896416352279891
惟公,2,2,-0.3896416352279891
诸武,2,2,-0.3896416352279891
西方,2,2,-0.3896416352279891
皇帝位,2,2,-0.3896416352279891
梦寐,2,2,-0.3896416352279891
姿,2,2,-0.3896416352279891
